BASE_YEAR,PLAYER_NO,PLAYER_NM,PLAYER_GRAD_NM,PRACE_TME_CO,PRACE_DE_CO,N1R_NCNT,N1R_VICTRY_RT,N2R_NCNT,YUNDAE_RT,N3R_NCNT,THREE_YUNDAE_RT,N4R_NCNT,N5R_NCNT,N6R_NCNT,N7R_NCNT,N8R_NCNT,N9R_NCNT,DSQLFC_CO,FELOFF_ABANDN_VALUE,DEFECT_ABANDN_VALUE,PN_AFLTION_NM,PRECDNG_N1CK_NCNT,OVRTK_N1CK_NCNT,EXCD_N1CK_NCNT,DEFNS_N1CK_NCNT,WARN_NCNT,ATENT_NCNT,EVL_SCORE,GEAR_MULTIP_VALUE,TOT_RANK_CO
"2023","20190017","이진원","A1","20","61","11","18","13","39","10","56","13","6","5","3","0","0","0","0","0","25","0","9","2","0","10","32","94","3","154"
"2023","20190016","이재림","S1","18","54","6","11","12","33","6","44","10","5","7","8","0","0","0","0","0","25","0","4","2","0","18","31","99","3","42"
"2023","20190015","윤진규","A1","21","64","12","19","8","31","5","39","2","9","15","13","0","0","0","0","0","25","1","8","3","0","5","20","94","3","114"
"2023","20190004","김범수","S2","21","63","13","21","10","37","15","60","6","7","6","4","0","0","1","1","0","25","3","9","1","0","0","11","99","3","26"
"2023","20190003","김민호","A1","21","64","19","30","5","38","5","45","9","12","8","6","0","0","0","0","0","25","1","15","2","1","2","10","96","3","91"
"2023","20190002","김민수","A1","20","62","22","35","14","58","8","71","9","3","3","2","0","0","0","0","1","25","3","15","4","0","2","24","94","3","127"
"2023","20210019","장지웅","A3","21","63","3","5","4","11","7","22","9","7","19","14","0","0","0","0","0","26","1","1","1","0","0","9","90","3","260"
"2023","20210018","이태운","A1","17","51","24","47","8","63","3","69","7","1","3","2","0","0","2","1","0","26","12","10","2","0","10","21","95","3","116"
"2023","20210017","이지훈","A3","19","58","1","2","4","9","15","34","11","9","7","8","0","0","1","3","0","26","0","1","0","0","1","16","91","3","224"
"2023","20210011","방극산","S2","18","53","1","2","8","17","9","34","7","4","12","10","0","0","0","2","0","26","0","1","0","0","6","19","98","3","57"
"2023","20210002","김다빈","A2","20","60","5","8","6","18","15","43","5","8","10","10","0","0","0","0","0","26","3","2","0","0","5","12","91","3","216"
"2023","20170012","남승우","B1","14","42","2","5","5","17","1","19","7","7","8","12","0","0","0","0","0","23","0","2","0","0","0","14","89","3","272"
"2023","20170011","김환윤","A1","20","58","21","36","12","57","3","62","3","3","5","10","0","0","1","0","0","23","14","2","5","0","9","7","94","3","140"
"2023","20170010","김지식","A2","19","57","6","11","5","19","14","44","11","11","3","7","0","0","0","0","0","23","1","3","2","0","7","24","92","3","202"
"2023","20170009","김준일","A1","13","38","19","50","5","63","1","66","5","2","2","3","0","0","0","1","0","23","1","13","5","0","12","31","96","3","100"
"2023","20170008","김주호","S3","18","53","2","4","4","11","4","19","8","9","16","9","0","0","0","1","0","23","0","1","1","0","0","3","97","3","64"
"2023","20170007","김재훈","B3","10","28","0","0","0","0","1","4","3","4","7","12","0","0","0","1","0","23","0","0","0","0","3","12","85","3","313"
"2023","20170006","김시진","A2","12","38","2","5","11","34","6","50","4","6","0","8","0","0","0","1","0","23","0","2","0","0","1","9","92","3","203"
"2023","20170005","김민배","A1","18","52","2","4","4","12","8","27","4","4","11","18","0","0","0","1","0","23","1","0","1","0","4","6","96","3","68"
"2023","20170004","김도완","A2","11","32","6","19","3","28","2","34","4","4","5","7","0","0","1","0","0","23","0","3","3","0","7","21","92","3","293"
"2023","20170003","김관희","S1","19","57","8","14","12","35","8","49","9","5","6","8","0","0","0","1","0","23","0","6","2","0","4","20","99","3","29"
"2023","20230009","손성진","B1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","90","0","538"
"2023","20060028","이우정","B2","20","60","3","5","18","35","16","62","10","7","3","3","0","0","0","0","0","13","0","2","1","0","0","13","87","3","396"
"2023","20060027","이용희","A1","13","40","13","33","12","63","6","78","4","3","0","1","0","0","0","1","0","13","0","12","1","0","20","19","95","3","120"
"2023","20060026","이동근","A3","19","57","1","2","3","7","5","16","7","15","12","13","0","0","0","1","0","13","0","1","0","0","4","8","90","3","283"
"2023","20060025","이규백","A2","20","60","11","18","11","37","6","47","3","11","12","6","0","0","0","0","0","13","9","1","1","0","1","6","92","3","228"
"2023","20160004","김제영","A1","20","63","20","32","11","49","12","68","6","7","3","4","0","0","0","0","0","22","1","16","3","0","12","20","94","3","129"
"2023","20170002","강병석","A3","17","52","12","23","8","38","4","46","8","5","9","4","0","0","1","1","0","23","5","6","1","0","10","14","90","3","320"
"2023","20160016","황준하","A1","21","65","0","0","4","6","7","17","9","11","17","17","0","0","0","0","0","22","0","0","0","0","4","25","96","3","67"
"2023","20160015","최래선","S2","19","56","13","23","14","48","10","66","9","3","0","6","0","0","1","0","0","22","2","5","6","0","6","35","99","3","22"
"2023","20160002","김민준","S1","21","63","16","25","15","49","12","68","7","4","5","4","0","0","0","0","0","22","0","12","4","0","4","12","100","3","19"
"2023","20160001","강준영","A3","8","23","1","4","1","9","5","30","6","5","2","3","0","0","0","0","0","22","0","1","0","0","5","13","91","3","58"
"2023","20150016","황정연","A1","19","58","7","12","12","33","16","60","10","6","5","2","0","0","0","0","0","21","0","5","2","0","13","35","93","3","176"
"2023","20130021","이으뜸","A1","13","40","1","3","3","10","7","28","1","14","10","4","0","0","0","0","0","20","0","1","0","0","8","28","95","3","63"
"2023","20130018","윤민우","S3","16","48","8","17","9","35","11","58","3","3","7","5","0","0","2","0","0","20","0","6","2","0","22","37","97","3","30"
"2023","20130017","유지훈","A1","19","58","6","10","5","19","3","24","17","10","11","5","0","0","1","0","0","20","0","5","1","0","8","21","95","3","72"
"2023","20130016","유선우","A2","18","49","8","16","12","41","16","73","4","4","3","0","0","0","1","1","0","20","0","8","0","0","8","20","92","3","143"
"2023","20130015","엄지용","B1","20","60","2","3","2","7","1","8","12","13","14","16","0","0","0","0","0","20","0","2","0","0","4","19","90","3","289"
"2023","20130014","양진우","A1","18","56","17","30","14","55","7","68","1","3","6","6","0","0","0","1","0","20","3","10","4","0","6","16","95","3","146"
"2023","20130013","양기원","A1","18","52","13","25","8","40","9","58","7","3","7","5","0","0","0","0","0","20","3","3","6","1","2","11","94","3","139"
"2023","20130012","손주영","B2","22","66","7","11","14","32","8","44","4","7","8","18","0","0","0","0","0","20","4","3","0","0","4","13","87","3","371"
"2023","20130010","박지영","A1","18","57","18","32","9","47","9","63","6","4","5","5","0","0","0","1","0","20","7","5","6","0","8","25","94","3","161"
"2023","20130008","김지광","A2","17","53","11","21","17","53","9","70","7","2","3","3","0","0","1","0","0","20","2","8","1","0","10","22","93","3","135"
"2023","20130007","김시후","S3","20","62","17","27","10","44","5","52","10","6","11","3","0","0","0","0","0","20","1","9","7","0","9","11","97","3","85"
"2023","20130006","김영진","B1","17","47","0","0","0","0","4","9","6","8","16","12","0","0","1","0","0","20","0","0","0","0","4","11","88","3","306"
"2023","20130005","김  현","B1","17","51","6","12","4","20","3","25","4","7","9","18","0","0","0","0","0","20","0","2","4","0","3","10","87","3","327"
"2023","20130004","김병선","A2","20","59","0","0","3","5","12","25","14","11","6","12","0","0","0","1","0","20","0","0","0","0","8","20","91","3","239"
"2023","20020038","임근태","B3","21","63","1","2","1","3","10","19","12","14","12","13","0","0","0","0","0","9","0","1","0","0","2","6","85","3","480"
"2023","20230019","윤여범","A1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","95","0","538"
"2023","20060023","오대환","A3","21","64","14","22","7","33","2","36","7","8","8","18","0","0","0","0","0","13","1","10","3","0","2","7","90","3","336"
"2023","20060022","송경방","A2","18","52","11","21","9","38","8","54","8","8","4","2","0","0","1","1","0","13","0","9","2","0","14","22","93","3","150"
"2023","20060021","손진철","A3","21","64","0","0","6","9","11","27","16","9","9","13","0","0","0","0","0","13","0","0","0","0","2","10","90","3","238"
"2023","20230018","현지운","B2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","87","0","538"
"2023","20230017","최정환","B1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","87","0","538"
"2023","20160014","조영환","S1","20","60","14","23","21","58","9","73","9","3","2","0","0","0","1","2","0","22","0","13","1","0","1","24","102","3","15"
"2023","20180001","공태민","S1","19","58","17","29","10","47","12","67","12","1","3","3","0","0","0","0","0","24","1","14","2","0","9","22","101","3","13"
"2023","20060019","박효진","B2","20","59","2","3","8","17","3","22","7","11","15","13","0","0","0","0","0","13","0","1","1","0","1","4","85","3","469"
"2023","20230016","임재연","A1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","95","0","538"
"2023","20230015","임대성","B2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","85","0","538"
"2023","20170027","이기한","B1","17","51","13","25","12","49","8","65","7","4","4","3","0","0","0","0","0","22","5","5","3","0","4","11","88","3","374"
"2023","20230014","이정석","B2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","86","0","538"
"2023","20230013","유연우","B1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","89","0","538"
"2023","20230012","원준오","A2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","91","0","538"
"2023","20180002","김명섭","A2","20","61","11","18","9","33","12","52","13","8","4","3","0","0","1","0","0","24","3","2","6","0","9","24","93","3","165"
"2023","20180008","손재우","A2","21","65","17","26","10","42","11","58","10","4","5","7","0","0","0","1","0","24","8","4","5","0","3","5","93","3","147"
"2023","20180007","배준호","B1","20","62","14","23","5","31","7","42","9","7","6","12","0","0","0","2","0","24","5","6","3","0","8","6","88","3","346"
"2023","20040032","노상민","B3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","11","0","0","0","0",,,"71","3","512"
"2023","20060024","윤필준","B1","0","0","0","33","0","50","0","50","0","0","0","0","0","0",,"0","0","13","0","0","0","0",,,"80","3","378"
"2023","20030060","이경수","B3","0","0","0","0","0","0","0","20","0","0","0","0","0","0",,"0","0","10","0","0","0","0",,,"75","3","534"
"2023","20110009","신현엄","B3","0","0","0","8","0","8","0","15","0","0","0","0","0","0",,"0","0","18","0","0","0","0",,,"74","3","523"
"2023","20050048","이창운","B3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","12","0","0","0","0",,,"75","3","526"
"2023","20000018","이규봉","B1","21","63","9","14","18","43","12","62","9","5","7","3","0","0","0","0","0","7","1","4","4","0","2","6","87","3","393"
"2023","20230011","송정욱","B2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","85","0","538"
"2023","20230010","손제용","A1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","96","0","538"
"2023","20000048","이창희","B3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","7","0","0","0","0",,,"69","3","454"
"2023","20060018","박종열","B1","19","59","9","15","15","41","19","73","5","4","2","5","0","0","0","0","0","13","0","9","0","0","9","21","87","3","385"
"2023","20000009","오성균","B1","21","65","15","23","22","57","12","75","6","3","6","1","0","0","0","0","0","7","0","14","1","0","2","14","88","3","369"
"2023","20130020","이승철","A1","19","56","17","30","7","43","4","50","4","11","9","4","0","0","0","0","0","20","0","12","5","0","2","11","96","3","87"
"2023","20000020","정  관","B1","21","63","23","37","12","56","15","79","5","3","4","1","0","0","0","0","0","7","1","16","6","0","5","13","90","3","358"
"2023","20060017","박유찬","B3","16","50","0","0","2","4","8","20","7","10","12","10","0","0","1","1","0","13","0","0","0","0","3","18","83","3","488"
"2023","20000024","김광진","B2","20","61","6","10","15","34","11","52","9","10","1","9","0","0","0","0","0","7","1","4","1","0","6","12","86","3","414"
"2023","20060016","박성호","A2","16","48","9","19","4","27","7","42","7","8","6","7","0","0","0","0","0","13","0","8","1","0","7","11","91","3","261"
"2023","20060015","박성근","A3","19","55","1","2","3","7","6","18","13","7","12","13","0","0","0","0","0","13","0","1","0","0","10","20","91","3","269"
"2023","20000026","고광종","B2","21","64","11","17","8","30","11","47","10","14","6","3","0","0","0","1","0","7","0","11","0","0","2","10","86","3","413"
"2023","20000028","이정민","B2","10","29","6","21","6","41","4","55","4","3","1","2","0","0","1","2","0","7","0","6","0","0","1","6","87","3","390"
"2023","20160003","김용태","A3","18","55","0","0","3","5","7","18","8","12","15","7","0","0","0","2","1","22","0","0","0","0","5","8","90","3","255"
"2023","20000022","조영소","B2","2","8","0","0","0","0","0","0","2","2","1","3","0","0","0","0","0","7","0","0","0","0","0","1","85","3","310"
"2023","20000029","이흥주","B1","21","64","13","20","20","52","16","77","4","6","2","3","0","0","0","0","0","7","0","12","1","0","2","9","89","3","372"
"2023","20000034","정찬건","B1","21","66","4","6","23","41","16","65","9","4","4","6","0","0","0","0","0","7","1","1","2","0","4","20","88","3","397"
"2023","20060014","박병하","S2","20","60","7","12","12","32","9","47","11","11","4","5","0","0","0","1","0","13","2","2","3","0","6","27","99","3","37"
"2023","20060013","문희덕","S1","19","58","3","5","12","26","16","53","12","10","2","2","0","0","0","1","0","13","0","3","0","0","9","40","99","3","31"
"2023","20180009","송종훈","A2","20","61","9","15","15","39","7","51","9","10","6","3","0","0","0","2","0","24","0","9","0","0","11","23","92","3","177"
"2023","20030023","한정훈","B3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","10","0","0","0","0",,,"75","3","544"
"2023","20010031","유정주","B3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","8","0","0","0","0",,,"75","3","546"
"2023","20040030","김희택","B3","0","0","0","0","0","0","0","29","0","0","0","0","0","0",,"0","0","11","0","0","0","0",,,"76","3","498"
"2023","20000035","최병길","B1","19","57","1","2","5","11","4","18","10","9","16","11","0","0","0","1","0","7","0","0","1","0","1","9","90","3","275"
"2023","20000038","임형윤","B3","19","53","0","0","1","2","7","15","6","8","20","9","0","0","1","1","0","7","0","0","0","0","0","2","83","3","496"
"2023","20050019","김종재","A3","20","60","1","2","1","3","12","23","12","8","14","12","0","0","0","0","0","12","0","1","0","0","11","12","90","3","273"
"2023","20050021","김창수","A3","10","30","8","27","9","57","5","73","1","5","0","0","0","0","0","2","0","12","1","5","2","0","1","6","90","3","368"
"2023","20050023","김태원","B3","6","16","0","0","0","0","0","0","0","1","1","13","0","0","1","0","0","12","0","0","0","0","4","3","78","3","536"
